,k8s-master,k8s-node01,k8s-node02
14070,"73.2702770736842,30.516867562466178","112.18551180526318,68.21605276539478","43.65138745263158,26.304500235778807"
14080,"73.69185647368421,30.50954108326591","111.56928958947368,69.1688444270179","43.261111905263164,26.313611023566594"
14090,"73.32436185263158,30.51569154089713","112.3029207263158,63.43419752490206","42.958787168421054,20.872814821818878"
14100,"73.32436185263158,30.51569154089713","112.3029207263158,63.43419752490206","42.958787168421054,20.872814821818878"
14110,"73.7756986894737,30.523274852394085","111.88111847368423,60.6246840062051","42.98079898421053,20.873713734857287"
14120,"72.96950421578947,30.52033479847147","102.66191207894737,64.28107648489282","39.365543126315785,20.873740769835884"
14130,"72.96950421578947,30.52033479847147","102.66191207894737,64.28107648489282","39.365543126315785,20.873740769835884"
14140,"73.53728731578947,30.516847286232228","112.58772145789472,61.7771342057216","43.24091025789473,20.87538314478576"
14150,"72.58082494736843,30.520402385917965","113.32216277368421,63.72935486997841","43.35673413157895,20.87739049194672"
14160,"72.58082494736843,30.520402385917965","113.32216277368421,63.72935486997841","43.35673413157895,20.87739049194672"
14170,"73.27088119999999,30.521517578785165","101.77033583157895,63.98262798887605","43.043396163157894,20.87524121114812"
14180,"74.25154713157895,30.52295719139555","111.49290238947367,64.00694093340228","43.498436152631584,20.874639682874292"
14190,"74.25154713157895,30.52295719139555","111.49290238947367,64.00694093340228","43.498436152631584,20.874639682874292"
14200,"66.37023164210527,30.516854044976878","113.71985954210527,65.1451595033785","43.01432462631578,20.88083069297341"
14210,"73.18970468947369,30.520625424491406","111.50584634736842,71.04850040959239","43.372494257894736,20.882236511860548"
14220,"73.18970468947369,30.520625424491406","111.50584634736842,71.04850040959239","43.372494257894736,20.882236511860548"
14230,"73.85622824736842,30.52169330614606","112.89167108421054,71.11903497079987","43.33032183684211,14.02300960546031"
14240,"73.90298282631579,21.746990854810203","106.54968751052631,72.93441304332312","42.86007669473684,14.025469788512797"
14250,"73.90298282631579,21.746990854810203","106.54968751052631,72.93441304332312","42.86007669473684,14.025469788512797"
14260,"71.21241119999999,20.566684241655672","111.38191938421052,73.78583725598108","45.64830783157894,16.865230699272562"
14270,"72.53667868421051,20.36021135135219","111.13795846842105,75.61385334811557","62.006796268421056,18.16572806853259"
14280,"72.53667868421051,20.36021135135219","111.13795846842105,75.61385334811557","62.006796268421056,18.16572806853259"
14290,"62.74310148947369,20.341455834949294","111.72060963157892,76.32288504924358","63.66144856842105,19.25195971490804"
14300,"65.21349846315789,20.50197602037951","111.89718047894736,71.07612529127552","64.37569662631579,20.024484228367978"
14310,"65.21349846315789,20.50197602037951","111.89718047894736,71.07612529127552","64.37569662631579,20.024484228367978"
14320,"73.34993253157894,20.57244945084186","111.0999918631579,71.0752037690122","54.27015129473684,21.475242008679984"
14330,"65.56457021052631,20.389476715685362","106.08382214210525,65.22022545977552","51.77768214736842,22.08174471856486"
14340,"65.56457021052631,20.389476715685362","106.08382214210525,65.22022545977552","51.77768214736842,22.08174471856486"
14350,"64.65489819473684,20.91218450940334","118.8936898526316,58.98876719790924","53.6083054631579,23.387973503287824"
14360,"52.988417584210524,17.65606465198852","107.5312508105263,63.650097026594096","53.28817079473684,23.387270593844256"
14370,"52.988417584210524,17.65606465198852","107.5312508105263,63.650097026594096","53.28817079473684,23.387270593844256"
14380,"53.8478621,18.31175750543386","112.52163998947368,63.650852259125685","51.094941621052634,23.384445438580684"
14390,"52.81901142631579,19.65497014087995","112.02080296842104,63.645482486538675","54.14133803157895,23.38789915709668"
14400,"52.81901142631579,19.65497014087995","112.02080296842104,63.645482486538675","54.14133803157895,23.38789915709668"
14410,"53.6992011105263,19.712608715252532","111.41054754210526,63.72663187562138","53.32282063157894,23.388838622602986"
14420,"55.13470933684211,25.460488480159064","106.12361893157893,59.314695072093876","54.643757610526315,23.412845683598697"
14430,"55.13470933684211,25.460488480159064","106.12361893157893,59.314695072093876","54.643757610526315,23.412845683598697"
14440,"59.06519182105263,25.561585782629173","111.63325304210527,59.31683605238986","55.0726364,24.755382444579816"
14450,"63.87153174736842,25.568209352385875","111.02798285789474,59.31262337918611","62.54616039473684,28.008683905475714"
14460,"63.87153174736842,25.568209352385875","111.02798285789474,59.31262337918611","62.54616039473684,28.008683905475714"
14470,"56.40409886842106,25.43523105140316","111.0410891263158,59.31619167967941","62.78238854736842,28.145453862206903"
14480,"54.35377167368421,25.43723163981947","111.12911118421054,59.31829801628129","72.41971025263159,22.40185914140828"
14490,"54.35377167368421,25.43723163981947","111.12911118421054,59.31829801628129","72.41971025263159,22.40185914140828"
14500,"54.59986800000001,25.435535194912397","112.5203423368421,59.31256102053671","73.55192735789475,22.402879711850385"
14510,"45.19391785789473,20.320449656578045","111.63913590526316,59.315789812827745","66.86352993157895,23.020601937853748"
14520,"43.52813858421053,20.31573881155721","105.99184517894736,59.313163820814225","62.21362907368422,24.518995350456795"
14530,"43.52813858421053,20.31573881155721","105.99184517894736,59.313163820814225","62.21362907368422,24.518995350456795"
14540,"44.46201517894737,21.925151363776116","113.7210445368421,59.23706548233272","64.45436955263158,25.366994765419857"
14550,"50.99612448947368,26.862245361760795","111.57779861578948,59.17959159380462","62.89174753157895,26.87945988438356"
14560,"50.99612448947368,26.862245361760795","111.57779861578948,59.17959159380462","62.89174753157895,26.87945988438356"
14570,"52.37332113684211,26.906555691684183","111.21073037368421,58.94622474154245","61.49049836842106,27.620008776905802"
14580,"51.79572651052632,26.901486633196914","110.83748594210527,58.64528189954978","59.99232746842105,22.44704134939148"
14590,"51.79572651052632,26.901486633196914","110.83748594210527,58.64528189954978","59.99232746842105,22.44704134939148"
14600,"52.40643822105263,26.904926834223605","102.8067383631579,58.64666764731417","67.98885808947368,26.046113427821034"
14610,"52.83581450526316,26.904670001926917","113.52578490526315,58.67692544974963","60.40063870526316,27.971956887049277"
14620,"52.83581450526316,26.904670001926917","113.52578490526315,58.67692544974963","60.40063870526316,27.971956887049277"
14630,"37.97654469473684,26.5822440884133","103.13900290526315,63.92807802813082","62.04248456315789,27.97498480465234"
14640,"32.45558342631579,26.578445673920175","111.90128827368419,70.16895244605612","59.95273050526316,27.976133791242788"
14650,"32.45558342631579,26.578445673920175","111.90128827368419,70.16895244605612","59.95273050526316,27.976133791242788"
14660,"32.19834091578947,26.60364227397423","111.96186913157896,71.55683426200375","60.03357886842105,27.97610675626419"
14670,"31.408677,26.6021283151727","110.65135147894738,71.6641327114005","60.50360545263159,27.97612027375349"
14680,"31.408677,26.6021283151727","110.65135147894738,71.6641327114005","60.50360545263159,27.97612027375349"
14690,"31.576320668421054,30.852229713239307","111.37950701052632,71.66442371843102","63.0411322,27.97807355095725"
14700,"31.516118394736843,25.119840991069875","110.84233842105265,71.66560160403075","65.57407506842105,21.26713350217128"
14710,"31.516118394736843,25.119840991069875","110.84233842105265,71.66560160403075","65.57407506842105,21.26713350217128"
14720,"41.21533345789474,25.225838383411013","102.24177698421052,71.67002906813798","69.7790931894737,21.24111909401461"
14730,"42.761436247368415,25.219525715908198","110.91543324210527,71.66979349101803","59.099949168421055,21.076888357771715"
14740,"42.761436247368415,25.219525715908198","110.91543324210527,71.66979349101803","59.099949168421055,21.076888357771715"
14750,"42.492805978947366,25.225074645265597","113.4353905631579,71.66761093828912","59.210621068421055,16.19662864354631"
14760,"38.079947410526316,25.22659536281178","111.44915702631579,64.81994528929252","64.54523695789473,16.35282999114537"
14770,"38.079947410526316,25.22659536281178","111.44915702631579,64.81994528929252","64.54523695789473,16.35282999114537"
14780,"44.537110799999994,25.320102595040286","111.50629560000002,64.81683428556146","70.40859535789475,16.35372890418378"
14790,"51.86267107894737,25.344156967248544","101.65062024210528,64.8117347337885","70.19454904736843,12.232050413205993"
14800,"51.86267107894737,25.344156967248544","101.65062024210528,64.8117347337885","70.19454904736843,12.232050413205993"
14810,"52.71739184736842,25.612539958543213","111.73202390526316,60.92702645343981","62.10521031578948,13.668844627071733"
14820,"53.295189078947374,26.2814867102466","112.49255753157895,54.70667495990512","74.23347106842105,16.01921159649186"
14830,"53.295189078947374,26.2814867102466","112.49255753157895,54.70667495990512","74.23347106842105,16.01921159649186"
14840,"46.69675920526316,27.574373733031074","110.85349828421053,54.70506056375961","81.36063814210526,16.035932730755203"
14850,"43.72262129473685,28.32333050389753","113.07255793157894,54.71704728192158","81.9702895631579,16.06835442883978"
14860,"43.72262129473685,28.32333050389753","113.07255793157894,54.71704728192158","81.9702895631579,16.06835442883978"
14870,"38.124886794736845,29.939860014232565","105.54240060526315,54.71649298281583","82.22864291578946,16.650816284005696"
14880,"38.038323721052635,30.912429851834123","113.87831282631579,54.71485087171502","81.55359398421054,19.31846576226102"
14890,"38.038323721052635,30.912429851834123","113.87831282631579,54.71485087171502","81.55359398421054,19.31846576226102"
14900,"39.92308894736843,32.3980830307725","111.90782488421051,48.09336697282223","81.98154500000001,20.64163871982077"
14910,"42.61848412105263,35.83506013626846","103.26980464736845,47.90897937529244","81.57326236842106,23.289025481616317"
14920,"42.61848412105263,35.83506013626846","103.26980464736845,47.90897937529244","81.57326236842106,23.289025481616317"
14930,"41.01466225263158,35.83789205027668","111.85633011052633,47.74729725488218","91.73792703157895,24.685280745073197"
14940,"41.59726551052631,35.860148596408116","112.54711706842104,47.74753976074095","92.06617336842106,24.686368902961796"
14950,"41.59726551052631,35.860148596408116","112.54711706842104,47.74753976074095","92.06617336842106,24.686368902961796"
14960,"42.57697593157895,35.863953769645896","112.23621748947367,47.74311229663372","92.77457481052632,24.682881390722557"
14970,"45.81656764736842,41.17439406333498","102.09675984736842,47.74589764964015","93.1531476368421,24.673216385873495"
14980,"45.81656764736842,41.17439406333498","102.09675984736842,47.74589764964015","93.1531476368421,24.673216385873495"
14990,"45.27135273684211,42.53279359800893","111.38072753157893,47.63676308445557","91.68725732631579,24.686179658111605"
15000,"49.941771163157895,42.535307851018615","107.9303902736842,47.497952730896586","86.43787674736842,24.669613974975206"
15010,"49.941771163157895,42.535307851018615","107.9303902736842,47.497952730896586","86.43787674736842,24.669613974975206"
15020,"49.97643948421052,42.537686929135305","110.9219457368421,47.61676674421542","91.78654198421054,24.672047123049097"
15030,"51.32860601578947,42.520154745514","108.01378113684211,47.56850807832053","90.88389250526316,24.67377060293477"
15040,"51.32860601578947,42.520154745514","108.01378113684211,47.56850807832053","90.88389250526316,24.67377060293477"
15050,"50.96219654210526,42.520580546426935","102.25097494736842,51.59404297522539","91.82834495789473,24.672750032492665"
15060,"50.31577138421052,42.51668750950871","110.93965674210526,55.995351093400025","90.29465915263158,24.67114821001069"
15070,"50.31577138421052,42.51668750950871","110.93965674210526,55.995351093400025","90.29465915263158,24.67114821001069"
15080,"50.02307445263158,42.513159444801566","104.1184945,55.771947767563816","92.52458708421054,24.666315707586158"
15090,"51.64970387368421,42.520567028937634","102.40518689999999,61.091209848564795","91.22219563157897,24.67368949799897"
15100,"51.64970387368421,42.520567028937634","102.40518689999999,61.091209848564795","91.22219563157897,24.67368949799897"
15110,"51.35329464736842,37.77976049306935","104.0457572736842,61.08762076185502","92.40727506842106,24.696290740107546"
15120,"50.38855504210527,37.78253833712037","108.11786796842105,61.25109742562016","91.85923472631578,26.007777828167974"
15130,"50.38855504210527,37.78253833712037","108.11786796842105,61.25109742562016","91.85923472631578,26.007777828167974"
15140,"50.92345607894737,37.783045242969095","99.90426841578947,61.26923686385603","93.13469474210525,28.204768605252614"
15150,"53.42063688421052,37.783031725479795","110.66783878947368,61.27274280569994","84.86227321578949,28.206951679774463"
15160,"53.42063688421052,37.783031725479795","110.66783878947368,61.27274280569994","84.86227321578949,28.206951679774463"
15170,"49.68010632105263,37.784592995493874","106.9885658368421,61.156596356827556","98.87953827894736,28.321336674225872"
15180,"49.839594815789475,37.781409626763875","108.59041725789474,57.038791445030746","101.75528373157896,28.30546038304374"
15190,"49.839594815789475,37.781409626763875","108.59041725789474,57.038791445030746","101.75528373157896,28.30546038304374"
15200,"45.11469734210526,37.77594180234227","108.55327772631577,57.75397586623266","100.47815505263159,28.306501229719796"
15210,"49.932290736842106,37.7796726293889","101.54303465789475,62.91076595059768","100.91894258947369,28.31316535194439"
15220,"49.59743310526315,37.7840658134112","109.00608801052631,63.021750489047704","101.92833505263158,28.30462229870718"
15230,"49.59743310526315,37.7840658134112","109.00608801052631,63.021750489047704","101.92833505263158,28.30462229870718"
15240,"49.33546351052632,37.78328855777649","110.39397670526317,65.22599709921421","102.43242032631579,28.302168874399342"
15250,"50.01184329473684,37.783085795436996","102.90701116842105,66.85925327180243","94.7716354842105,28.30484533728062"
15260,"50.01184329473684,37.783085795436996","102.90701116842105,66.85925327180243","94.7716354842105,28.30484533728062"
15270,"48.986458952631565,32.74575961429737","113.10449306842104,63.345814532489236","99.42303399473684,28.30813684592502"
15280,"50.44176457894737,32.724827782117266","111.37547793684209,58.91773376750658","101.47372648947368,24.177435430839896"
15290,"50.44176457894737,32.724827782117266","111.37547793684209,58.91773376750658","101.47372648947368,24.177435430839896"
15300,"51.121264221052634,32.72608490862211","111.09436338421052,59.91577009363706","102.23798986315789,24.163823319115412"
15310,"51.55859068421053,32.72040080437172","105.9658128736842,62.77345220462423","98.5845653263158,24.039117721583924"
15320,"51.55859068421053,32.72040080437172","105.9658128736842,62.77345220462423","98.5845653263158,24.039117721583924"
15330,"49.83361581578948,32.72489536956376","112.2075821368421,64.25976368427649","89.69201327894736,24.034251425436143"
15340,"51.47039798947369,32.72805846205982","110.25047262105264,68.09777919370404","90.15669309473685,16.218378283829022"
15350,"51.47039798947369,32.72805846205982","110.25047262105264,68.09777919370404","90.15669309473685,16.218378283829022"
15360,"50.513592757894735,32.73132293572562","112.83666132105265,69.80487493591782","91.92031876842105,16.216066793158827"
15370,"50.30467040526316,32.73224212499798","106.14393281578948,75.72771331317671","90.82644140526315,16.220960124285202"
15380,"50.30467040526316,32.73224212499798","106.14393281578948,75.72771331317671","90.82644140526315,16.220960124285202"
15390,"50.77533777894736,32.76467734057186","111.13760508947368,76.4996094616363","81.59613130000001,16.225109993500116"
15400,"44.52561408421054,32.76702938370995","112.40691204736842,65.37981510106154","90.33475542631578,16.220973641774503"
15410,"44.52561408421054,32.76702938370995","112.40691204736842,65.37981510106154","90.33475542631578,16.220973641774503"
15420,"53.17824549473684,39.08961196492455","103.35492455263159,65.40405182946074","90.77444425263158,16.220527564627623"
15430,"50.47897074210526,39.08574596298492","111.19172913157894,65.40407954441602","89.9784820263158,16.219878725141253"
15440,"50.47897074210526,39.08574596298492","111.19172913157894,65.40407954441602","89.9784820263158,16.219878725141253"
15450,"57.83753885789474,39.291867398566616","112.54745864210528,70.0921473762148","89.9479282105263,16.223832590761322"
15460,"58.02866564210527,39.29364494840949","113.01268265263158,64.54017667313973","89.87879569473685,16.2233121674233"
15470,"58.02866564210527,39.29364494840949","113.01268265263158,64.54017667313973","89.87879569473685,16.2233121674233"
15480,"60.04679532631579,39.28781891052145","101.46006405789474,64.54181878424053","90.98084349473683,16.219655686567812"
15490,"58.801235442105266,39.3011674312046","111.56691188421051,65.06517414241787","89.89832383157895,16.222643051702978"
15500,"58.801235442105266,39.3011674312046","111.56691188421051,65.06517414241787","89.89832383157895,16.222643051702978"
15510,"59.23283246842105,39.32007839873444","111.3599285,65.54379756276069","92.59805158947368,16.228462330846362"
15520,"59.500247647368425,40.50888751265828","111.91126266842105,67.50620347308576","91.59373296315789,16.22371769210228"
15530,"59.500247647368425,40.50888751265828","111.91126266842105,67.50620347308576","91.59373296315789,16.22371769210228"
15540,"67.57401495789473,45.656746203798996","112.12156693157894,63.80130289390556","83.10202724210527,16.224974818607123"
15550,"69.24718278421054,45.73351202553021","110.37178912105261,64.76434216024634","78.21413260526316,15.787697557261268"
15560,"69.24718278421054,45.73351202553021","110.37178912105261,64.76434216024634","78.21413260526316,15.787697557261268"
15570,"68.4880419631579,46.903626451753006","101.16401797368421,64.76667714522935","71.62340243157895,15.794990242738287"
15580,"68.96901246842106,48.49700726166284","110.78111074736842,64.91486901115326","71.28096762631579,15.792286744878409"
15590,"68.96901246842106,48.49700726166284","110.78111074736842,64.91486901115326","71.28096762631579,15.792286744878409"
15600,"66.42000324736841,45.19317742576583","111.57708632631578,67.08334947152083","69.6508101631579,15.793084276747074"
15610,"63.82545942631578,41.915111924473464","111.05770808947368,69.3318984377149","71.11660848947368,15.798133059000394"
15620,"63.82545942631578,41.915111924473464","111.05770808947368,69.3318984377149","71.11660848947368,15.798133059000394"
15630,"58.706798673684204,41.91143516738403","112.71996746315787,64.61875550011949","71.38456766842104,15.800147164906003"
15640,"59.023854526315795,41.91889682147729","102.30523356842104,64.62481121784987","72.4172782736842,15.797612635662368"
15650,"59.023854526315795,41.91889682147729","102.30523356842104,64.62481121784987","72.4172782736842,15.797612635662368"
15660,"61.13576360000001,42.04402146117706","110.5929389105263,64.4840816036372","71.05898455263157,15.800174199884601"
15670,"66.87736242105262,42.14523366230622","111.35289864210527,60.81931920845256","71.90923834736842,15.800039024991607"
15680,"66.87736242105262,42.14523366230622","111.35289864210527,60.81931920845256","71.90923834736842,15.800039024991607"
15690,"69.9154746,42.34237272624847","108.7074994736842,60.85282658939553","70.69732202105263,15.801120424135558"
15700,"71.59577355789473,39.15455674226345","111.93076470526316,60.69524628236786","70.67679281052632,15.803235911210912"
15710,"71.59577355789473,39.15455674226345","111.93076470526316,60.69524628236786","70.67679281052632,15.803235911210912"
15720,"68.86631211578947,40.64473152137247","106.17624474210527,60.66166961403668","69.80555824210525,15.796957037431348"
15730,"70.45596173157895,41.363273941315306","111.97869007894738,60.66115688736386","71.46624660526315,15.797754569300011"
15740,"70.45596173157895,41.363273941315306","111.97869007894738,60.66115688736386","71.46624660526315,15.797754569300011"
15750,"70.07186705789474,42.77559474080451","104.82596706315788,63.1416869580557","69.55621526842104,15.800802763137023"
15760,"63.17722279473685,43.39173542055985","110.83452817894737,64.71451067063887","65.78180427368422,15.797085453579692"
15770,"69.88815388947368,44.08723052124723","113.24371976842106,69.90827250535781","70.29978408947369,15.79995792005581"
15780,"69.88815388947368,44.08723052124723","113.24371976842106,69.90827250535781","70.29978408947369,15.79995792005581"
15790,"68.77102815263157,37.689429870826196","110.52056567368422,69.92015529243747","68.32678365789472,15.797686981853515"
15800,"69.58832396842104,37.72158797786944","111.48267937368422,69.9188734757554","71.9976361368421,15.804580901396202"
15810,"69.58832396842104,37.72158797786944","111.48267937368422,69.9188734757554","71.9976361368421,15.804580901396202"
15820,"66.88157605263157,37.72114190072256","101.37990950526317,69.92318315130267","72.25192105789473,15.796571788986315"
15830,"69.82603947894737,37.718708752648666","111.09398418947369,76.5823663181257","72.06640284210526,15.797180076004787"
15840,"69.82603947894737,37.718708752648666","111.09398418947369,76.5823663181257","72.06640284210526,15.797180076004787"
15850,"70.30115767894736,37.75189418887866","112.93754475263155,76.56905621084873","73.00239412631578,15.800255304820398"
15860,"72.82968068421053,39.73636299919835","112.44434474210524,76.5596123398344","71.95443567368422,15.799849780141416"
15870,"72.82968068421053,39.73636299919835","112.44434474210524,76.5596123398344","71.95443567368422,15.799849780141416"
15880,"86.25139968421053,46.528387707546685","106.27826623684211,69.99316341340437","72.43058348947369,15.800512137117085"
15890,"90.7441026631579,46.966868025440185","113.15047403157895,70.01965891065953","71.13750168421053,15.79733552713173"
15900,"90.7441026631579,46.966868025440185","113.15047403157895,70.01965891065953","71.13750168421053,15.79733552713173"
15910,"86.28605442105263,46.96193414184591","111.2086998368421,73.71469296575727","70.75257755263156,15.800572965818933"
15920,"92.87749055789473,41.168277399427005","111.91151711052632,73.7539650574001","69.90772116842106,15.80264114168174"
15930,"92.87749055789473,41.168277399427005","111.91151711052632,73.7539650574001","69.90772116842106,15.80264114168174"
15940,"95.6750148263158,41.55828400069291","106.90394985789473,73.75183793458176","73.38694235263158,15.817273823848325"
15950,"101.35433550526315,42.71448893042663","111.9665906368421,73.75513601426101","67.593694,15.799511842908931"
15960,"101.35433550526315,42.71448893042663","111.9665906368421,73.75513601426101","67.593694,15.799511842908931"
15970,"96.76933819473683,44.49882455292425","111.32392156315788,73.75411056091536","73.02010838947369,15.800376962224092"
15980,"100.8275031736842,45.18272164779276","111.49893637894739,73.75975748305525","62.439560126315804,15.601257586099479"
15990,"100.8275031736842,45.18272164779276","111.49893637894739,73.75975748305525","62.439560126315804,15.601257586099479"
16000,"98.18661677894737,45.19333963563743","111.83725202105263,73.58019228774553","53.79789574210526,15.60102103003674"
16010,"101.98477054736841,45.190940281286785","112.32489320526317,73.58234712551916","53.46173558947368,13.92052676033701"
16020,"101.98477054736841,45.190940281286785","112.32489320526317,73.58234712551916","53.46173558947368,13.92052676033701"
16030,"98.82619276315789,45.192501551300865","105.70952443684212,73.58125931352411","60.924844889473675,16.086744973031596"
16040,"101.42795854736842,45.1906158615436","112.71407604210525,73.58440496094929","62.282636652631574,16.501062778802442"
16050,"101.42795854736842,45.1906158615436","112.71407604210525,73.58440496094929","62.282636652631574,16.501062778802442"
16060,"93.35775999473684,45.08785590788967","109.93799922631578,73.57498880489025","60.63367757368421,22.623667623321914"
16070,"83.07177226842106,45.08745038321069","111.42099575263158,73.58096830649359","64.81633791578948,23.17411330508223"
16080,"91.11284142105264,45.03944301996391","110.19805293157894,73.57920840683282","70.60357115263157,23.202696036205783"
16090,"91.11284142105264,45.03944301996391","110.19805293157894,73.57920840683282","70.60357115263157,23.202696036205783"
16100,"78.11480602105263,44.96983470881672","100.86719512105263,73.57834231448007","72.42384087368421,24.190513601737052"
16110,"80.94368492631578,49.24632224599573","110.71554605789473,68.62773071123989","72.97489844736842,28.708795228758838"
16120,"80.94368492631578,49.24632224599573","110.71554605789473,68.62773071123989","72.97489844736842,28.708795228758838"
16130,"88.22596881052633,49.63306437359583","111.32880602631579,68.62588073797443","69.02221736842105,29.387440779034538"
16140,"90.10065682631577,49.64732532480668","110.37994972631577,68.62994790766291","56.98702200526315,29.382790762715548"
16150,"90.10065682631577,49.64732532480668","110.37994972631577,68.62994790766291","56.98702200526315,29.382790762715548"
16160,"90.20833017894738,49.647068492509995","112.72636555789475,68.63167316362959","61.32552821052631,29.38346663718052"
16170,"91.91237368947368,43.91074618095444","105.48196154210525,68.6275159203364","62.52328797894737,29.41110314405311"
16180,"91.91237368947368,43.91074618095444","105.48196154210525,68.6275159203364","62.52328797894737,29.41110314405311"
16190,"99.32947178421053,45.08810598144171","114.30257499999999,68.63140987155435","61.57020232631579,28.847214319184555"
16200,"96.14435923684209,46.630688066564446","111.05279335789476,68.34381178053275","63.32235655789473,30.30016193276306"
16210,"96.14435923684209,46.630688066564446","111.05279335789476,68.34381178053275","63.32235655789473,30.30016193276306"
16220,"91.86254890526315,47.59295081857522","109.50400218421053,68.33991090057599","65.46357116842105,26.11514048692835"
16230,"90.40325091578946,49.427733711138146","108.73784154210526,68.13487566135679","64.18033113157894,26.070289457432988"
16240,"90.40325091578946,49.427733711138146","108.73784154210526,68.13487566135679","64.18033113157894,26.070289457432988"
16250,"85.9120192,49.72018459213037","100.48799874736841,73.43134219163353","63.17434694210527,26.0667140815133"
16260,"89.78142912105262,49.71644024759444","106.78011458421052,73.55229718524835","57.09281993157896,25.884525360736166"
16270,"89.78142912105262,49.71644024759444","106.78011458421052,73.55229718524835","57.09281993157896,25.884525360736166"
16280,"84.91992694210526,49.71716343327196","109.16918799473684,78.21375173123201","52.93864742631579,25.886289393089736"
16290,"89.93196598421054,49.71863008086095","114.6541698263158,75.19673634229522","53.404307152631574,25.884836262990053"
16300,"89.93196598421054,49.71863008086095","114.6541698263158,75.19673634229522","53.404307152631574,25.884836262990053"
16310,"90.01045999473685,45.16178305686801","101.83174086315789,74.36194803154876","52.61102731578947,25.884748399309608"
16320,"88.92497356842104,45.157227662974115","112.63612905789475,74.36054149756791","51.99396678421053,25.887113959937"
16330,"88.92497356842104,45.157227662974115","112.63612905789475,74.36054149756791","51.99396678421053,25.887113959937"
16340,"90.09401182631579,45.15705869435787","109.96987534210528,74.59237709855043","0.0,21.166982423952128"
16350,"84.33772366842105,45.153990224286915","101.67352291052632,74.6800810745587","52.825331431578945,21.15809467473778"
16360,"84.33772366842105,45.153990224286915","101.67352291052632,74.6800810745587","52.825331431578945,21.15809467473778"
16370,"89.74344792105263,45.162066924143296","112.98550016315788,67.43256483688606","54.510412847368414,21.323170254061885"
16380,"92.44273283684211,45.162168305313045","106.18778336315789,68.93577551052506","63.4950868736842,21.39587407025864"
16390,"92.44273283684211,45.162168305313045","106.18778336315789,68.93577551052506","63.4950868736842,21.39587407025864"
16400,"89.36218463157893,38.61011958449671","111.8774479263158,66.26558507205992","63.231215021052634,26.57388352128163"
16410,"88.17246121052634,38.59913662444096","108.34695841578947,66.28312171001828","61.84993055263158,26.572234387587105"
16420,"88.17246121052634,38.59913662444096","108.34695841578947,66.28312171001828","61.84993055263158,26.572234387587105"
16430,"84.45318685263157,38.61011282575206","101.53061761578947,66.28666922429512","62.49974648421053,26.578107736687688"
16440,"88.2140624368421,38.59954214911994","111.83273205263158,73.19452482743803","62.62581038421052,26.578472708898772"
16450,"88.2140624368421,38.59954214911994","111.83273205263158,73.19452482743803","62.62581038421052,26.578472708898772"
16460,"90.88847786842106,38.60517218341314","112.68190938947369,69.26802932325414","61.709888600000006,26.58056116099553"
16470,"89.40167319473684,38.6049085923718","106.20386970526316,70.3167840175613","62.307356436842106,26.58102075563171"
16480,"89.40167319473684,38.6049085923718","106.20386970526316,70.3167840175613","62.307356436842106,26.58102075563171"
16490,"79.08671775789473,38.460825673929634","114.22113633684211,75.58253544864034","62.939690542105254,30.513508466375278"
16500,"78.30749945263157,38.258840590073554","111.27407257894735,75.69584804333455","51.326135463157904,30.501025065007294"
16510,"78.30749945263157,38.258840590073554","111.27407257894735,75.69584804333455","51.326135463157904,30.501025065007294"
16520,"70.64346372105264,38.24621525506792","110.95714909473683,70.50598015983353","49.71983987894736,30.56661868183257"
16530,"69.8257298368421,38.24633015372697","105.74518248421052,70.63557529075933","49.998227805263156,30.565564317667217"
16540,"69.60221587894736,34.28570578900673","114.04901485789475,70.6373351904201","50.14063423157895,30.562299844001416"
16550,"69.60221587894736,34.28570578900673","114.04901485789475,70.6373351904201","50.14063423157895,30.562299844001416"
16560,"67.62392267368422,34.17147624568226","111.70252652631578,65.10326834846096","50.681949478947374,30.577351568336283"
16570,"61.7604835631579,34.0956972006699","111.20731020526316,65.84280728662203","53.30857709473684,30.670926388011285"
16580,"61.7604835631579,34.0956972006699","111.20731020526316,65.84280728662203","53.30857709473684,30.670926388011285"
16590,"57.54269180526316,33.91553610328768","105.75957575789475,66.92828429668555","58.33431694210527,30.692263744870367"
16600,"44.72188818421053,33.71977582325396","111.21548197368422,67.6168415745947","59.820019373684204,30.696001330661648"
16610,"44.72188818421053,33.71977582325396","111.21548197368422,67.6168415745947","59.820019373684204,30.696001330661648"
16620,"41.726847421052625,33.71919457121409","112.47722960000003,68.12801620992305","60.53886823157894,30.82304545384193"
16630,"41.86357084210526,33.71210464807656","111.16465355263158,69.31146558692896","59.83772951578947,31.86638610667043"
16640,"41.86357084210526,33.71210464807656","111.16465355263158,69.31146558692896","59.83772951578947,31.86638610667043"
16650,"39.00320352631579,33.714389103768156","101.99654054736841,72.10101740907987","61.31648021052632,34.37918598625664"
16660,"42.30860671578947,33.71718046530848","113.42429033157893,77.49302431897253","59.57674958421053,35.24849572310018"
16670,"42.30860671578947,33.71718046530848","113.42429033157893,77.49302431897253","59.57674958421053,35.24849572310018"
16680,"44.856533636842116,33.736206331497364","105.42923295263158,77.46684061496437","63.65273306842106,36.18712990381563"
16690,"42.37076028947369,33.73736207683246","113.18469563157896,77.47812753050533","67.68717301578947,36.186994728922635"
16700,"42.37076028947369,33.73736207683246","113.18469563157896,77.47812753050533","67.68717301578947,36.186994728922635"
