,k8s-master,k8s-node01,k8s-node02
17250,"73.53247323157895,31.57344859606342","111.68337773157896,57.76885186848339","10.503158189473684,7.693080268811496"
17260,"70.0082593,31.451608706263404","111.60517388947369,57.81609893851029","11.458245810526314,7.693844006956911"
17270,"57.31092617368421,31.449797362697286","110.99480112631579,59.788530733910726","10.79203684736842,7.692066457114041"
17280,"57.31092617368421,31.449797362697286","110.99480112631579,59.788530733910726","10.79203684736842,7.692066457114041"
17290,"63.31799621052632,31.4461679168204","101.74354192631577,61.68870964087584","11.311833263157894,7.694202220423345"
17300,"64.23703689999999,31.446857308774668","111.91733764736844,62.79412063253011","10.892752815789475,7.691573068754614"
17310,"64.23703689999999,31.446857308774668","111.91733764736844,62.79412063253011","10.892752815789475,7.691573068754614"
17320,"63.061584973684205,31.394078271805213","111.84254116842106,66.71544729755281","11.21831857368421,7.692870747727355"
17330,"53.443192957894745,31.334837874950654","111.44081740000001,68.80818278511882","10.60659067368421,7.687963899111678"
17340,"53.443192957894745,31.334837874950654","111.44081740000001,68.80818278511882","10.60659067368421,7.687963899111678"
17350,"53.274746289473676,31.332370933153516","113.41995159473684,69.31623255923847","11.097437205263157,7.690978299225441"
17360,"53.60700314736841,31.336459973666578","106.33261933157894,70.40562430673637","11.166831242105264,7.687443475773652"
17370,"53.60700314736841,31.336459973666578","106.33261933157894,70.40562430673637","11.166831242105264,7.687443475773652"
17380,"43.870306773684206,31.210145794908463","115.57189773157896,74.57363486003705","11.6350994,7.688308595088812"
17390,"39.312269294736836,31.10284396484993","107.82603955263158,64.79421195330778","11.26546637368421,7.69166769117971"
17400,"39.312269294736836,31.10284396484993","107.82603955263158,64.79421195330778","11.26546637368421,7.69166769117971"
17410,"32.00850165789474,30.921060768751783","115.77828584210526,73.92482775674944","10.848943942105263,7.692215149496335"
17420,"22.362689557894736,30.922493622617516","111.27623773157896,76.26223086959621","11.305034668421051,7.691823142306653"
17430,"22.362689557894736,30.922493622617516","111.27623773157896,76.26223086959621","11.305034668421051,7.691823142306653"
17440,"22.233227563157893,30.924906494457456","103.97655853684209,76.05001052821864","11.663257710526315,7.689552204104356"
17450,"22.4056707,30.928225038080456","108.61801076842106,76.05973847752466","10.988778968421054,7.687375888327154"
17460,"22.4056707,30.928225038080456","108.61801076842106,76.05973847752466","10.988778968421054,7.687375888327154"
17470,"22.500698768421053,24.79138627732873","113.71208881052632,76.19904077154001","11.412390715789474,7.6911607853309825"
17480,"22.472168468421053,24.785316924633307","111.88878431578947,76.60144113610254","11.193682715789473,7.688761430980342"
17490,"22.472168468421053,24.785316924633307","111.88878431578947,76.60144113610254","11.193682715789473,7.688761430980342"
17500,"22.697781610526317,24.813561718524372","106.0605053631579,77.58289006149325","11.161081794736845,7.690951264246842"
17510,"22.169618589473682,24.814582288966477","111.60666385789476,77.96685998078938","11.092642836842105,7.690356494717669"
17520,"22.169618589473682,24.814582288966477","111.60666385789476,77.96685998078938","11.092642836842105,7.690356494717669"
17530,"22.329365131578946,24.809215845714622","111.47877814736842,78.60828104849278","10.658853889473685,7.691856936029901"
17540,"22.329365131578946,24.809215845714622","111.47877814736842,78.60828104849278","10.658853889473685,7.691856936029901"
17550,"30.28998964210526,25.480021252196675","113.79859262105263,78.9616259421959","10.40794017368421,7.691911005987099"
17560,"31.434642915789475,26.913158985206934","109.70630095789474,79.7877533294149","11.483453136842105,7.691566310009964"
17570,"33.22491512631579,22.767331499595794","111.33442339999998,79.7866170162481","9.070349521052632,7.532674982040326"
17580,"33.22491512631579,22.767331499595794","111.33442339999998,79.7866170162481","9.070349521052632,7.532674982040326"
17590,"33.12847224736842,24.102332260292503","105.50001725263158,79.79125234251998","1.2569195052631579,7.530552736220322"
17600,"33.438871578947364,24.861204109560063","112.83637194736843,82.89979637129476","1.0808729947368423,7.53345223767504"
17610,"33.438871578947364,24.861204109560063","112.83637194736843,82.89979637129476","1.0808729947368423,7.53345223767504"
17620,"32.949924152631574,26.013752558438302","112.60031125263158,84.85467074252037","1.1071484789473685,7.532323527318542"
17630,"41.99320789473684,26.34849966344831","102.72654176842106,80.68542687370939","1.0192277105263157,7.530802809772361"
17640,"41.99320789473684,26.34849966344831","102.72654176842106,80.68542687370939","1.0192277105263157,7.530802809772361"
17650,"43.954286031578945,27.531374599569723","110.70191908947369,80.68397183855679","1.5047787894736842,2.19211096344756"
17660,"45.147732257894745,28.115641039557108","111.82399454210527,80.59143853158962","1.0954530947368422,2.1886369686976175"
17670,"45.147732257894745,28.115641039557108","111.82399454210527,80.59143853158962","1.0954530947368422,2.1886369686976175"
17680,"54.068065921052636,29.44378843317903","110.40358377894736,80.46283421031535","1.154776789473684,2.19034693109399"
17690,"54.11503284736842,30.43615463385954","107.51399815263159,74.19254729609085","1.0239833894736843,2.1906240396246273"
17700,"54.11503284736842,30.43615463385954","107.51399815263159,74.19254729609085","1.0239833894736843,2.1906240396246273"
17710,"50.07702981578947,32.816287114716914","108.64596633157895,74.2155368515021","1.3134915210526314,2.189644021650422"
17720,"43.31291089473684,33.6263970071738","99.32295753157896,75.51669857235416","1.0468171421052632,2.2033980670125475"
17730,"43.31291089473684,33.6263970071738","99.32295753157896,75.51669857235416","1.0468171421052632,2.2033980670125475"
17740,"43.55458230526316,34.77026046917718","106.51320181052631,72.7120143846161","1.1173507263157894,2.1962878676410704"
17750,"43.42334757894737,35.40958364308097","107.0978372,66.83870956119534","1.1491210263157894,2.1983357672699273"
17760,"43.42334757894737,35.40958364308097","107.0978372,66.83870956119534","1.1491210263157894,2.1983357672699273"
17770,"43.581996663157895,36.61579652447777","99.45881545263157,66.8468993304829","1.2170604631578947,2.1998767610500574"
17780,"43.33125586842106,37.139518129893204","105.22068498421052,66.9448994123806","1.1039191631578948,2.200234974516491"
17790,"43.33125586842106,37.139518129893204","105.22068498421052,66.9448994123806","1.1039191631578948,2.200234974516491"
17800,"43.747580978947376,33.558890665612665","98.86565182631578,66.95417006492436","1.1180506263157897,2.1986804632470616"
17810,"43.4877835,33.555159838566034","108.75521283157896,67.7050929209699","1.0954233315789472,2.200349873175536"
17820,"43.4877835,33.555159838566034","108.75521283157896,67.7050929209699","1.0954233315789472,2.200349873175536"
17830,"43.44500271578947,33.55261855057775","113.88175432105263,70.79425726725968","1.2119493736842104,2.1984439071843225"
17840,"43.39365994736841,33.55470024392985","106.23123862105263,72.93963731239486","1.1078786368421052,2.203756280478981"
17850,"43.39365994736841,33.55470024392985","106.23123862105263,72.93963731239486","1.1078786368421052,2.203756280478981"
17860,"41.32131321578948,33.556471035028075","107.60555639473684,72.96457384341508","1.2384073473684212,2.2023234266132463"
17870,"43.65555255789474,33.55856624586948","104.76398392631577,79.73168597486766","1.061483057894737,2.2033372383107004"
17880,"43.65555255789474,33.55856624586948","104.76398392631577,79.73168597486766","1.061483057894737,2.2033372383107004"
17890,"43.23240095789474,33.560857460305726","100.17431391578948,79.83103023209681","1.3268554,2.20136368487299"
17900,"44.47430972631579,33.57769349322811","99.31706166315789,79.6973263590496","1.0609924842105263,2.1990589529474445"
17910,"44.47430972631579,33.57769349322811","99.31706166315789,79.6973263590496","1.0609924842105263,2.1990589529474445"
17920,"44.571634568421054,37.27328044525528","91.83615235263157,79.60947687952607","1.2038511157894736,2.2048579558568813"
17930,"43.614508147368426,37.27322637529809","90.95336050526315,79.61287196154882","1.0515196736842105,2.2143945445575985"
17940,"43.614508147368426,37.27322637529809","90.95336050526315,79.61287196154882","1.0515196736842105,2.2143945445575985"
17950,"48.37323767894737,37.375871430292975","94.02278790000001,79.61167328973262","1.2212705842105263,2.217990196711235"
17960,"54.23164051052631,37.37532397197635","85.87242284736841,69.29476039762923","1.3617567315789476,2.240456263926816"
17970,"54.23164051052631,37.37532397197635","85.87242284736841,69.29476039762923","1.3617567315789476,2.240456263926816"
17980,"53.85695417368421,32.23932687769585","77.72922207368421,69.11630380053103","1.121595142105263,2.24300431065975"
17990,"54.19999156842105,32.24201685806643","68.39842557368421,69.11004714937481","1.0686255842105263,2.240435987692867"
18000,"54.19999156842105,32.24201685806643","68.39842557368421,69.11004714937481","1.0686255842105263,2.240435987692867"
18010,"53.910441010526306,32.241611333387446","72.35540960526316,69.11155068569917","7.1258321421052635,2.46003436010605"
18020,"45.520267342105264,32.08270648792851","71.70363239473684,69.11177240534147","17.46119482631579,6.3955364709633855"
18030,"45.520267342105264,32.08270648792851","71.70363239473684,69.11177240534147","17.46119482631579,6.3955364709633855"
18040,"43.29312642631579,32.085268052150745","72.01701683157894,69.11112803263103","20.2494911,6.446409541941627"
18050,"44.276945952631586,32.110376788524356","71.16730469473684,69.11493191024428","19.409112910526318,7.626175455524182"
18060,"44.276945952631586,32.110376788524356","71.16730469473684,69.11493191024428","19.409112910526318,7.626175455524182"
18070,"43.33540797894736,32.108423511320595","71.46705233684212,69.11563864160412","21.016376263157895,8.384330877858872"
18080,"43.56735155789474,32.10828157768295","71.4849358368421,69.10882076260333","20.23517635263158,9.692823842039486"
18090,"43.56735155789474,32.10828157768295","71.4849358368421,69.10882076260333","20.23517635263158,9.692823842039486"
18100,"45.77946317894738,37.99937238297183","72.57164328947368,69.11601972223933","20.166998268421054,10.494018950303424"
18110,"53.57931505263157,38.09979381097697","70.63644022631578,69.11101024407107","19.530348657894738,10.545905832979118"
18120,"53.57931505263157,38.09979381097697","70.63644022631578,69.11101024407107","19.530348657894738,10.545905832979118"
18130,"52.01925903684211,38.10092928007812","71.87098300526316,69.10828724971404","20.756510715789474,10.546351910125999"
18140,"64.34528205263159,32.32576446302078","72.14492225263159,62.62941065325466","19.33778264736842,10.539883791496242"
18150,"64.67926355263157,34.07931400363904","71.72439278421052,62.63473192466992","20.573381310526315,6.791896292199996"
18160,"64.67926355263157,34.07931400363904","71.72439278421052,62.63473192466992","20.573381310526315,6.791896292199996"
18170,"65.00845879473684,35.38065621598028","71.82339388421053,62.63220293499991","25.549442131578946,5.0133056026546186"
18180,"64.65848756315789,36.71741425028591","69.97270411052631,62.635792021709676","31.48431530526316,6.51949184783876"
18190,"64.65848756315789,36.71741425028591","69.97270411052631,62.635792021709676","31.48431530526316,6.51949184783876"
18200,"65.34944476842105,36.738028421467476","67.22931999473684,62.637725139841","30.249368468421054,7.774421760670554"
18210,"64.6754370631579,36.740900887943596","71.80400931052631,62.63527236629803","31.533670536842106,7.778652734821262"
18220,"64.6754370631579,36.740900887943596","71.80400931052631,62.63527236629803","31.533670536842106,7.778652734821262"
18230,"64.64958815263158,36.7264709681165","67.5840702631579,62.42917010130024","31.387998784210527,7.7742798270329105"
18240,"58.401313157894734,40.12912716828132","62.39793975789474,58.72762303170986","32.47182122105263,7.77582082081304"
18250,"58.401313157894734,40.12912716828132","62.39793975789474,58.72762303170986","32.47182122105263,7.77582082081304"
18260,"58.236941647368425,40.191618521312385","59.338270678947374,58.520232021291186","38.709770326315784,7.902331003165998"
18270,"61.61701622105264,34.2994936280921","53.30918448947368,51.583407361133695","42.760489073684205,7.905460301938807"
18280,"61.61701622105264,34.2994936280921","53.30918448947368,51.583407361133695","42.760489073684205,7.905460301938807"
18290,"63.0261502368421,34.30077778957554","52.6135049368421,51.58263134238564","41.45716434736842,8.000204384438208"
18300,"62.49427289999999,34.3050831099174","54.4513549631579,51.70109891876338","42.42790631578947,9.313921858233034"
18310,"62.49427289999999,34.3050831099174","54.4513549631579,51.70109891876338","42.42790631578947,9.313921858233034"
18320,"63.55069090526316,34.30903697553747","61.315748105263154,52.7010129331146","41.91118429473684,11.240204635863508"
18330,"62.85837641578947,34.300027568919425","62.88355512105263,53.075012397245935","42.08444039473684,11.884988875444243"
18340,"62.85837641578947,34.300027568919425","62.88355512105263,53.075012397245935","42.08444039473684,11.884988875444243"
18350,"58.97637332105264,34.326481295478324","63.07120606842106,54.66316940884208","41.15470579473684,11.880082026828566"
18360,"63.32573572105264,34.34108018392166","53.914964978947374,55.54488606762962","40.61896568947369,11.885380882633926"
18370,"63.32573572105264,34.34108018392166","53.914964978947374,55.54488606762962","40.61896568947369,11.885380882633926"
18380,"72.26650455263157,34.49648399965206","53.66977899473684,55.5581061013019","41.91957451578947,11.88131887709946"
18390,"73.73860239473684,34.49567970903875","54.04268485789474,55.558618827974726","41.308943,11.881846059182136"
18400,"73.73860239473684,34.49567970903875","54.04268485789474,55.558618827974726","41.308943,11.881846059182136"
18410,"73.6447581,29.192031953722605","54.1303342,55.58311884844915","41.12976492631579,11.882366482520164"
18420,"73.23932872105263,30.67919233271786","54.46971566842105,48.58807892470962","40.86053841052632,11.882515174902457"
18430,"73.23932872105263,30.67919233271786","54.46971566842105,48.58807892470962","40.86053841052632,11.882515174902457"
18440,"68.26692963157896,31.096382604964827","60.01181222631579,48.76570407314919","40.916941552631584,11.881947440351881"
18450,"63.54638796842106,32.220483497612506","51.212614736842106,51.97127123164776","37.19709812105263,11.88463742072246"
18460,"63.54638796842106,32.220483497612506","51.212614736842106,51.97127123164776","37.19709812105263,11.88463742072246"
18470,"65.04983727894736,37.419363952113756","53.5491750631579,53.35797516199565","41.80768278421053,11.883346500494369"
18480,"68.15818381052632,37.52440160271463","53.87146371578948,48.05543212777204","40.772965268421046,11.881136390993918"
18490,"68.15818381052632,37.52440160271463","53.87146371578948,48.05543212777204","40.772965268421046,11.881136390993918"
18500,"74.27779315263157,37.52914624145872","53.395385110526306,48.053020926662","42.30017712631579,11.905609805370458"
18510,"73.16407188421053,37.52441512020393","53.7398504,48.056166574087165","30.761431278947367,11.715898601798218"
18520,"73.16407188421053,37.52441512020393","53.7398504,48.056166574087165","30.761431278947367,11.715898601798218"
18530,"73.14690152105264,37.527226757978205","53.557396152631576,48.04785208750083","32.53910308947369,11.771455482818697"
18540,"73.59957093157894,37.53591850359771","53.7751805263158,48.054877828666285","41.1384228,12.030308644157298"
18550,"73.59957093157894,37.53591850359771","53.7751805263158,48.054877828666285","41.1384228,12.030308644157298"
18560,"73.7500448631579,33.83503945450983","54.51893544736841,48.0747979527794","41.63387868421053,13.288570618101392"
18570,"65.80655528947369,33.84026396412404","53.508961268421054,48.07661328235075","43.22561893157895,13.91505217717076"
18580,"65.80655528947369,33.84026396412404","53.508961268421054,48.07661328235075","43.22561893157895,13.91505217717076"
18590,"74.09561332105262,33.84085197490857","51.53650533157895,47.947662524135396","41.52241417368421,15.058949432897393"
18600,"73.99642706842106,33.87077293747276","49.41423113157894,45.94796614147057","40.72462498947368,15.675576742267506"
18610,"73.99642706842106,33.87077293747276","49.41423113157894,45.94796614147057","40.72462498947368,15.675576742267506"
18620,"74.01183479473684,23.724187255886815","50.00892666842105,47.30310966648447","40.66295949473684,16.693294994129015"
18630,"74.1878817,23.7157388250747","43.01584621578947,48.85477301070539","43.264645521052636,11.637267366543687"
18640,"74.1878817,23.7157388250747","43.01584621578947,48.85477301070539","43.264645521052636,11.637267366543687"
18650,"73.56793592631578,26.123237463018683","41.396795689473684,48.8663301470604","40.89823244210526,11.627791606544816"
18660,"79.56281478947369,28.30681889071833","43.72956344210526,41.89114106004577","41.8700493,11.635793960210053"
18670,"79.56281478947369,28.30681889071833","43.72956344210526,41.89114106004577","41.8700493,11.635793960210053"
18680,"83.77925413157895,28.369506247344237","54.00426737894737,41.97930926155511","42.46141454210527,11.633475710795208"
18690,"81.82033422105263,28.364504776303463","53.747597115789475,37.80067002290156","40.76159920526316,11.650176568824602"
18700,"81.82033422105263,28.364504776303463","53.747597115789475,37.80067002290156","40.76159920526316,11.650176568824602"
18710,"90.01152575263157,30.029088961097816","54.0029774368421,33.74338071597568","40.97030431578948,11.656833932304549"
18720,"93.04614219473684,30.778430980409304","53.3660399631579,36.32147435801944","42.21493122105263,11.653778979722887"
18730,"93.04614219473684,30.778430980409304","53.3660399631579,36.32147435801944","42.21493122105263,11.653778979722887"
18740,"88.83888453684209,32.44473188634468","43.22991535789473,37.82657657735684","40.36796815789474,11.674893298008529"
18750,"95.39623708947367,33.512843338314305","42.975832973684206,38.603205054431825","37.8650885631579,11.66120008134825"
18760,"94.71582994210526,34.93215943851594","43.321164131578946,38.61755447253209","40.6929583,11.687464563056958"
18770,"94.71582994210526,34.93215943851594","43.321164131578946,38.61755447253209","40.6929583,11.687464563056958"
18780,"105.16775371052631,37.68622622586224","43.129814378947366,38.59728791147788","40.96987736315789,11.669966173158903"
18790,"103.96480238421054,39.7054822948939","39.43093502105263,33.662265970587086","41.70358712105263,11.682469850760835"
18800,"103.96480238421054,39.7054822948939","39.43093502105263,33.662265970587086","41.70358712105263,11.682469850760835"
18810,"103.60462831578947,39.70735446716186","33.71837789473684,39.66646159909333","40.38757707368421,11.65527942103512"
18820,"103.75539517894735,39.710781150699255","42.69130190526315,39.83439344192099","41.375737073684206,11.665572989136603"
18830,"103.75539517894735,39.710781150699255","42.69130190526315,39.83439344192099","41.375737073684206,11.665572989136603"
18840,"95.02297677894737,39.71013231121289","43.17672118421053,39.834857667422064","41.94068261578948,11.655198316099323"
18850,"104.33950791578948,39.72333889825838","42.932345405263156,39.83354120704589","42.13444301578947,11.514582633662455"
18860,"104.33950791578948,39.72333889825838","42.932345405263156,39.83354120704589","42.13444301578947,11.514582633662455"
18870,"105.25257697894736,39.711058259229894","41.14057784210526,39.83304926658953","36.01311571052632,11.709876560315342"
18880,"102.7932299736842,39.70475910921638","43.240825968421056,39.83625727266409","40.5245184631579,14.2379985140224"
18890,"102.7932299736842,39.70475910921638","43.240825968421056,39.83625727266409","40.5245184631579,14.2379985140224"
18900,"104.04937072105264,39.66662627190281","43.05598512631579,39.8385298989977","41.94538488947369,15.771456293868054"
18910,"92.43496983157895,39.588542494964905","38.55912378947368,35.68133510699809","42.218142463157896,16.032992676832585"
18920,"92.43496983157895,39.588542494964905","38.55912378947368,35.68133510699809","42.218142463157896,16.032992676832585"
18930,"91.71854335789475,39.58481842666292","32.60227086315789,35.68515977082781","41.89307701052631,18.361508624800255"
18940,"80.3026658,39.48317366587619","32.44575410526316,35.67330469870345","48.10203464736843,21.862991189232886"
18950,"80.3026658,39.48317366587619","32.44575410526316,35.67330469870345","48.10203464736843,21.862991189232886"
18960,"82.99817538421053,39.4850661143781","24.681127942105267,31.499356216232357","62.01250586842106,21.900671190654926"
18970,"82.30769722105262,39.48820217189556","21.8348403,31.499598722091125","61.75261563157894,22.758017949468517"
18980,"82.30769722105262,39.48820217189556","21.8348403,31.499598722091125","61.75261563157894,22.758017949468517"
18990,"83.22097760526316,35.88495994801714","22.288198073684207,31.512506962516422","62.79579938947369,23.09938862423522"
19000,"82.82009672105264,35.88001930567822","31.35864717368421,31.688815650579823","63.20519568947368,23.705877816630796"
19010,"82.82009672105264,35.88001930567822","31.35864717368421,31.688815650579823","63.20519568947368,23.705877816630796"
19020,"71.79555471052632,35.778475926061226","32.63970971578947,33.02805079125851","62.39902225263157,24.736126781072837"
19030,"72.55386984736842,35.7856942653471","32.597722868421044,34.07168514757625","62.78880087894737,25.37025248034101"
19040,"72.55386984736842,35.7856942653471","32.597722868421044,34.07168514757625","62.78880087894737,25.37025248034101"
19050,"72.56329303684211,35.77887469199556","33.39023865263158,37.71997100184228","55.96775578421052,26.351628962221117"
19060,"71.66891770526315,35.78243655042595","35.2796709,42.12289351616243","52.45762063684211,26.764547707849477"
19070,"71.66891770526315,35.78243655042595","35.2796709,42.12289351616243","52.45762063684211,26.764547707849477"
19080,"70.60840132105264,35.786701318299905","23.495241336842106,42.02821230016045","51.647994447368426,27.839526044383188"
19090,"73.34587092105262,35.78393699173818","32.11406255263157,42.155112151684506","52.28601499473683,27.828867504070622"
19100,"72.28759068947369,35.78472776486219","32.603270547368425,42.148321987638994","52.56331109473683,27.865790526091896"
19110,"72.28759068947369,35.78472776486219","32.603270547368425,42.148321987638994","52.56331109473683,27.865790526091896"
19120,"72.73213971052631,35.78506570209468","32.536604405263155,42.14963151927634","59.674385652631585,28.039524057312263"
19130,"71.19039793157894,35.7834098096555","33.049667110526315,38.207650283825394","62.623002699999994,28.6225739232627"
19140,"71.19039793157894,35.7834098096555","33.049667110526315,38.207650283825394","62.623002699999994,28.6225739232627"
19150,"68.51142192105263,35.78692435687334","30.20644545789474,33.099264368870536","52.544898542105265,29.227109838454513"
19160,"73.84861718947369,35.771271104264656","33.08075631052632,34.73962249875127","51.041054721052625,30.770090689511584"
19170,"73.84861718947369,35.771271104264656","33.08075631052632,34.73962249875127","51.041054721052625,30.770090689511584"
19180,"71.90141942105262,35.76822291042764","35.94757401578948,38.765386044037264","53.3027361,31.59686088752996"
19190,"74.64662194736842,35.7955147213231","38.139335415789475,33.82080244357218","50.821348131578944,32.34531751129234"
19200,"74.64662194736842,35.7955147213231","38.139335415789475,33.82080244357218","50.821348131578944,32.34531751129234"
19210,"72.60835778421053,35.79692729895489","41.01492983157895,33.82022735824996","52.41251082105263,32.34729106473005"
19220,"77.34607295789473,35.93613040375997","41.97673895789473,33.82056686645223","52.92388905263157,32.345885245842915"
19230,"77.34607295789473,35.93613040375997","41.97673895789473,33.82056686645223","52.92388905263157,32.345885245842915"
19240,"83.23692059473684,41.196508675828774","41.810613784210524,27.81709875552229","52.14447252631578,32.347912869237824"
19250,"79.05383873684211,41.1971372390812","41.986170357894736,27.815560575503817","50.80514276315789,32.348264323959604"
19260,"79.05383873684211,41.1971372390812","41.986170357894736,27.815560575503817","50.80514276315789,32.348264323959604"
19270,"84.4589457631579,44.34628644492532","40.68487386842105,27.81202691870462","51.76705862105263,32.34689229879572"
19280,"83.72227491052631,47.5504991434305","41.99021072105263,27.815241853518007","51.803099889473685,32.34629752926655"
19290,"83.72227491052631,47.5504991434305","41.99021072105263,27.815241853518007","51.803099889473685,32.34629752926655"
19300,"83.78277621578947,47.66592498455796","42.83626265263158,27.81552593180971","52.27949884210526,32.374961365325895"
19310,"92.45536218421054,47.72798377793144","41.42915011578947,27.808479404427782","51.904753710526315,32.37479239670965"
19320,"92.45536218421054,47.72798377793144","41.42915011578947,27.808479404427782","51.904753710526315,32.37479239670965"
19330,"82.63600708421052,47.729274698159536","42.73978980526316,27.80730151882805","53.296011963157895,32.733681737608364"
19340,"90.75912721052633,47.730504789685774","40.925466242105266,22.139551590038163","63.23829292631579,34.11691965886994"
19350,"90.75912721052633,47.730504789685774","40.925466242105266,22.139551590038163","63.23829292631579,34.11691965886994"
19360,"93.00141471052633,47.73289738529177","42.373547952631576,22.139246725529997","72.33657849473686,34.875122392417175"
19370,"87.79233337368422,47.59369428048669","41.51643547894737,22.136468301262397","73.37526553157895,32.31639008419165"
19380,"87.79233337368422,47.59369428048669","41.51643547894737,22.136468301262397","73.37526553157895,32.31639008419165"
19390,"79.93843601578948,47.59873630399536","42.590234642105266,22.131562754176453","72.91110611578948,27.191815268369137"
19400,"76.91075106315789,47.515117115189355","42.06000046842105,22.132920786985554","72.51445725789473,29.074348691882147"
19410,"76.91075106315789,47.515117115189355","42.06000046842105,22.132920786985554","72.51445725789473,29.074348691882147"
19420,"71.17858135789473,47.51636748294955","42.09069138421053,22.132435775268018","74.39440101052631,30.203897132717483"
19430,"72.35463255789475,54.05320902830407","40.265353794736846,22.131181673541246","72.45350103684211,31.4428493731974"
19440,"72.35463255789475,54.05320902830407","40.265353794736846,22.131181673541246","72.45350103684211,31.4428493731974"
19450,"80.59977984736842,54.29690232539341","42.32773988947368,16.880832828863408","74.2455373368421,27.282355411696425"
19460,"90.03607407368423,54.40016242615142","41.96855566315789,16.88059725174346","74.38336814210527,28.411559156554627"
19470,"90.03607407368423,54.40016242615142","41.96855566315789,16.88059725174346","74.38336814210527,28.411559156554627"
19480,"84.33665631052631,54.327897928356904","42.76854987368421,16.87966880074132","72.36335348947368,28.8858878560701"
19490,"83.23633246842105,56.03863082161936","43.129815452631576,17.00441381449175","73.01577182105264,29.53564653171301"
19500,"83.23633246842105,56.03863082161936","43.129815452631576,17.00441381449175","73.01577182105264,29.53564653171301"
19510,"83.2388215736842,56.85497227664326","51.5507546263158,17.096711544338973","73.22773229473685,29.53407850295428"
19520,"75.12962982631579,58.66595762929462","52.135220499999996,19.43663671811694","71.5988230631579,29.532503715450904"
19530,"75.12962982631579,58.66595762929462","52.135220499999996,19.43663671811694","71.5988230631579,29.532503715450904"
19540,"72.27328166842105,58.747299121153674","48.739401142105265,20.93696503640602","64.38833838947369,29.33533761653005"
19550,"65.04238126842105,54.58256742675734","42.81849340000001,22.108289120473515","64.09656443157895,29.336662330481392"
19560,"65.04238126842105,54.58256742675734","42.81849340000001,22.108289120473515","64.09656443157895,29.336662330481392"
19570,"72.77844404736842,58.56815859421356","42.987859521052634,22.106335216125725","56.592369026315794,29.16193526379752"
19580,"70.3837737263158,58.566604082944124","43.33338357368421,22.136599947300013","53.96591374736842,29.16483476525224"
19590,"70.3837737263158,58.566604082944124","43.33338357368421,22.136599947300013","53.96591374736842,29.16483476525224"
19600,"71.06750144736843,58.569706346738336","43.24739427894736,15.557277424138798","53.4506706,29.16108366197166"
19610,"67.14340905263158,58.567712517066674","51.48115240526316,15.733586112202195","53.927805589473685,29.162475963369495"
19620,"69.15425361052633,58.56868577629623","53.39393481052632,15.73417505500206","53.52138673684211,29.159366940830637"
19630,"69.15425361052633,58.56868577629623","53.39393481052632,15.73417505500206","53.52138673684211,29.159366940830637"
19640,"72.38931239473685,58.59509895038723","53.62133032105264,16.934482053561783","54.0824851368421,29.167977581514346"
19650,"72.22943024736843,58.59857294513717","53.142808394736846,17.592379662183795","53.78266210526317,29.167051633497337"
19660,"72.22943024736843,58.59857294513717","53.142808394736846,17.592379662183795","53.78266210526317,29.167051633497337"
19670,"74.08796153157894,58.58686004065925","53.61177209473684,19.036987062866732","54.015009994736836,29.1766896033678"
19680,"73.93071471052632,53.73169554531816","53.50803958947368,19.724581246079634","53.871868305263156,29.171999034580914"
19690,"73.93071471052632,53.73169554531816","53.50803958947368,19.724581246079634","53.871868305263156,29.171999034580914"
19700,"74.98137197894737,56.354940071225","53.82797041052632,20.353489011470597","53.742667568421055,29.17653415224086"
19710,"73.72462978421052,57.28675467858891","53.62047834210525,20.736558194719873","53.98553392631579,29.17473632616404"
19720,"73.72462978421052,57.28675467858891","53.62047834210525,20.736558194719873","53.98553392631579,29.17473632616404"
19730,"73.81408942631579,59.092299241797264","52.381573384210526,20.529278044122346","53.70671701052632,29.17868343303946"
19740,"76.2286883,62.10705081028224","43.029813573684216,20.5107990976842","53.73076760526316,29.176743673325"
19750,"76.2286883,62.10705081028224","43.029813573684216,20.5107990976842","53.73076760526316,29.176743673325"
19760,"71.3323766,63.9741945722279","39.25484922631579,20.506364704838152","53.51936282105264,29.178000799829842"
19770,"66.48579522105264,64.02648022083793","42.90690327894737,20.505463968791297","49.36807533157894,29.177453341513218"
19780,"66.48579522105264,64.02648022083793","42.90690327894737,20.505463968791297","49.36807533157894,29.177453341513218"
19790,"68.69318969473684,64.07117579920634","42.53901677368422,20.50593512303119","49.36026407368422,29.00551087762502"
19800,"71.9185780631579,64.0712906978654","43.00399821052632,20.50185409586506","43.26708674210526,24.563062365572794"
19810,"71.9185780631579,64.0712906978654","43.00399821052632,20.50185409586506","43.26708674210526,24.563062365572794"
19820,"72.27336136315789,64.07155428890673","43.022451052631574,20.506579495741633","51.28178048947368,24.732064775538372"
19830,"72.82379779473685,64.07262892930603","42.98183322105263,20.52963833854109","53.216860631578946,24.733267832086018"
19840,"72.82379779473685,64.07262892930603","42.98183322105263,20.52963833854109","53.216860631578946,24.733267832086018"
19850,"71.4118351,59.59738698821349","43.04718810526316,20.52936811772703","51.2025673,26.387835557309526"
19860,"73.2919216631579,59.59119597811437","44.12589192631579,20.56579942645286","53.144313157894736,28.321904408776447"
19870,"73.2919216631579,59.59119597811437","44.12589192631579,20.56579942645286","53.144313157894736,28.321904408776447"
19880,"72.27235416842105,59.59054037988335","54.112048126315784,20.69385637736018","54.36221617368422,30.322709104914438"
