,k8s-master,k8s-node01,k8s-node02
5310,"70.9050630736842,42.71540136095434","30.689948147368423,34.060079510049476","105.09473994736841,51.9977598816733"
5320,"69.96936755789473,39.086577288576834","28.45983056842105,34.05767523767826","103.74533527894738,51.605117369994026"
5330,"69.96936755789473,39.086577288576834","28.45983056842105,34.05767523767826","103.74533527894738,51.605117369994026"
5340,"62.03547504210526,39.08748296035989","29.81645467894737,34.05815332065698","110.45184090526317,53.751241834845075"
5350,"68.27187822631579,38.903327444889705","30.036386205263153,34.05948363851079","111.40088062105264,58.60156706901699"
5360,"68.27187822631579,38.903327444889705","30.036386205263153,34.05948363851079","111.40088062105264,58.60156706901699"
5370,"61.47526255789474,38.86788458794671","29.859111894736838,34.05841661273221","112.31370680526315,59.59483218273591"
5380,"57.01694522105263,38.6093288113727","30.140480363157895,34.058652189852154","110.05194705263158,59.84309439120844"
5390,"42.06572009473685,38.60659151978957","30.76534969473684,34.05822953678402","107.5950621368421,59.85898419987987"
5400,"42.06572009473685,38.60659151978957","30.76534969473684,34.05822953678402","107.5950621368421,59.85898419987987"
5410,"41.436174621052636,38.60673345342721","30.763542147368426,28.817837289793324","109.62104086315789,61.66289990562765"
5420,"41.05895197894737,38.6059697152818","30.498990110526314,28.819084462781273","110.65391062105263,64.44342041953286"
5430,"41.05895197894737,38.6059697152818","30.498990110526314,28.819084462781273","110.65391062105263,64.44342041953286"
5440,"41.30287707894737,38.61989948800482","39.0763492,28.991007259170377","104.83559401052631,64.2253765583891"
5450,"38.97641701578947,38.40581625122578","47.54495683157895,33.04182512403655","111.44529953157894,64.29016588460105"
5460,"38.97641701578947,38.40581625122578","47.54495683157895,33.04182512403655","111.44529953157894,64.29016588460105"
5470,"31.333780589473687,38.402423361411635","49.9035583,37.60025625247659","110.66391352631578,64.34372217720522"
5480,"32.32722159473684,38.40232873898654","50.06402642105264,33.494846854432254","111.08135729473685,64.32919087620839"
5490,"32.32722159473684,38.40232873898654","50.06402642105264,33.494846854432254","111.08135729473685,64.32919087620839"
5500,"31.897978189473683,38.40136223850163","44.37432405789473,33.71408600823647","112.49668227894739,64.33918030080063"
5510,"32.8279459,38.44574015587152","41.09213936842106,33.71353170913071","106.63459841052631,64.37364313976941"
5520,"32.8279459,38.44574015587152","41.09213936842106,33.71353170913071","106.63459841052631,64.37364313976941"
5530,"32.32458507368421,38.45569578674052","41.02635063157895,33.70629117706177","110.79306492631578,64.35770601988544"
5540,"37.31339778421053,42.607633177514984","41.402113021052635,33.70411555307168","110.75043728421052,64.41329669462917"
5550,"37.31339778421053,42.607633177514984","41.402113021052635,33.70411555307168","110.75043728421052,64.41329669462917"
5560,"46.75012616842105,44.64001472865634","33.02734031052631,33.498193435283255","108.28533088947368,64.0930944081053"
5570,"50.73974010526316,46.81852033912407","31.632402384210526,33.49813107663386","87.91679220526316,67.08236550926094"
5580,"50.73974010526316,46.81852033912407","31.632402384210526,33.49813107663386","87.91679220526316,67.08236550926094"
5590,"52.34224154210526,48.7753458838265","31.257170063157897,33.49831122384323","81.2633525894737,68.88853187697705"
5600,"49.18631169999999,48.7777519969218","31.419659910526317,33.49774999599865","80.51215717894738,63.98844200594945"
5610,"49.18631169999999,48.7777519969218","31.419659910526317,33.49774999599865","80.51215717894738,63.98844200594945"
5620,"49.873589384210526,48.77912402208568","31.485208657894738,33.49802021681271","81.90704255263158,63.99004382843143"
5630,"51.22226794736842,44.96964546396653","30.87956511578948,33.498927881598384","73.52063691052632,63.94398974238842"
5640,"51.22226794736842,44.96964546396653","30.87956511578948,33.498927881598384","73.52063691052632,63.94398974238842"
5650,"51.48048858421053,44.96134572553671","30.50118856842105,33.5263587585945","72.61269826842106,70.17105774421356"
5660,"51.62413102105263,44.96160931657805","32.53236467894737,19.733256027084717","72.38434104210526,70.37530024878264"
5670,"51.62413102105263,44.96160931657805","32.53236467894737,19.733256027084717","72.38434104210526,70.37530024878264"
5680,"50.01192718421052,44.96334631395302","40.550280742105265,20.052275948663866","82.20993544736842,70.33397052524975"
5690,"48.981736110526306,44.964312814437925","42.15455476842106,22.771203136002622","72.81181369473684,73.98379401725386"
5700,"48.981736110526306,44.964312814437925","42.15455476842106,22.771203136002622","72.81181369473684,73.98379401725386"
5710,"50.667989978947375,40.89813713452342","41.63680641578947,24.848778543026185","72.9306744,73.99266149023425"
5720,"50.51035437894737,40.89849534798985","42.10230571052631,24.848716184376787","72.62459092631579,68.58257702417474"
5730,"50.51035437894737,40.89849534798985","42.10230571052631,24.848716184376787","72.62459092631579,68.58257702417474"
5740,"50.86210484210526,40.89639337840379","41.65073708421053,24.84822424392043","73.39744122631579,68.5844762314213"
5750,"50.84118991578948,40.92676041811487","41.96419141578948,24.847704588508783","71.90013139473685,68.6387421922137"
5760,"50.84118991578948,40.92676041811487","41.96419141578948,24.847704588508783","71.90013139473685,68.6387421922137"
5770,"50.525832673684214,40.925334322993784","41.43553315263158,24.84534881730932","78.81147286315789,68.72049596749639"
5780,"45.86961363157894,40.92321207717378","41.857912236842104,24.847489797605302","86.82261239473686,68.89996091417969"
5790,"45.86961363157894,40.92321207717378","41.857912236842104,24.847489797605302","86.82261239473686,68.89996091417969"
5800,"51.14846896842105,38.40526203416451","41.93558620526316,24.848570680861528","81.28010990526315,68.89931883343797"
5810,"61.86850819473684,39.75743676501609","41.42895278947368,24.846741493812534","81.48932046842106,73.12415604400402"
5820,"61.86850819473684,39.75743676501609","41.42895278947368,24.846741493812534","81.48932046842106,73.12415604400402"
5830,"60.67812120526316,40.69246853483325","41.628550921052636,24.850746304851622","82.6997944526316,73.51892080150331"
5840,"61.16816522105264,40.69349586402001","42.050932984210526,24.85281106902056","81.56333544736842,69.04790983456148"
5850,"61.16816522105264,40.69349586402001","42.050932984210526,24.85281106902056","81.56333544736842,69.04790983456148"
5860,"62.0683424,40.694421812037014","41.868170584210525,24.85262399307237","75.0026075,69.04897771621613"
5870,"61.10678142105264,40.71724609271903","42.36904742105263,24.857723544845328","82.2835792631579,69.07088956637044"
5880,"61.10678142105264,40.71724609271903","42.36904742105263,24.857723544845328","82.2835792631579,69.07088956637044"
5890,"61.28055099999999,40.716698634402405","46.40599443684211,25.08732116318836","83.49066387894736,74.16830774619048"
5900,"62.27294542631578,41.826443953414135","52.16485824736842,27.827685868442234","83.04179883684209,74.19782318407569"
5910,"62.27294542631578,41.826443953414135","52.16485824736842,27.827685868442234","83.04179883684209,74.19782318407569"
5920,"69.55335589473684,47.069039968309596","50.826482389473675,31.870404037625548","89.56298849473684,74.34867836465685"
5930,"70.94157492631578,47.070804000663166","52.24910037368421,31.87115927015714","85.29955265263158,69.52982860431855"
5940,"70.94157492631578,47.070804000663166","52.24910037368421,31.87115927015714","85.29955265263158,69.52982860431855"
5950,"72.3843378631579,47.072655896697185","51.41723324736842,31.8710830540301","82.89567951578947,69.52171135199427"
5960,"71.76016451052631,47.07224361327355","50.47885761578948,31.8721570085475","81.3478778263158,69.51982566223701"
5970,"71.76016451052631,47.07224361327355","50.47885761578948,31.8721570085475","81.3478778263158,69.51982566223701"
5980,"72.4430067631579,47.07025654234654","48.61764244210526,31.870618828529025","82.64685817368421,69.47737398709228"
5990,"69.8384455,46.702709249551575","55.63444123684211,31.907590578882964","73.20823214210527,69.4220739383685"
6000,"69.8384455,46.702709249551575","55.63444123684211,31.907590578882964","73.20823214210527,69.4220739383685"
6010,"46.504494878947376,46.700289618966984","51.6105215736842,31.923173312493535","71.88909846315791,69.42131695896772"
6020,"37.502133047368424,46.340285085201074","53.22727702631578,37.60042947094714","70.47349115263158,76.30486182861756"
6030,"37.502133047368424,46.340285085201074","53.22727702631578,37.60042947094714","70.47349115263158,76.30486182861756"
6040,"30.09981151052631,46.33986604303279","60.43954470526317,40.95115370776561","74.1667919736842,76.32442839437843"
6050,"30.65308081052632,46.33881843761209","69.22645532631579,41.11061863175284","71.28842284736842,76.30424002410979"
6060,"30.65308081052632,46.33881843761209","69.22645532631579,41.11061863175284","71.28842284736842,76.30424002410979"
6070,"31.546828768421058,46.340846061007","69.07897387894737,41.11018212120706","71.30916312105263,76.29875192345425"
6080,"30.421540542105262,46.33691247162088","73.46888983684211,41.111754944919646","72.0447861,67.76355910626957"
6090,"30.421540542105262,46.33691247162088","73.46888983684211,41.111754944919646","72.0447861,67.76355910626957"
6100,"30.29970945789474,46.336000041093165","73.09530185263158,41.111574797710276","73.41312686315788,67.7605717411344"
6110,"31.277536357894736,47.16626451009544","72.90031834210527,41.12490569120371","71.15022069473684,67.78578861742241"
6120,"31.277536357894736,47.16626451009544","72.90031834210527,41.12490569120371","71.15022069473684,67.78578861742241"
6130,"34.826487489473685,53.08864830311239","72.8895956736842,34.43642781664146","72.85630679999998,70.10094928596229"
6140,"31.2167889,53.08710730933227","66.47680532105264,34.43684354097078","71.75086432631578,71.92214034303468"
6150,"31.2167889,53.08710730933227","66.47680532105264,34.43684354097078","71.75086432631578,71.92214034303468"
6160,"30.84164402631579,46.99121978241303","71.18481707368421,34.493548339489635","78.18295719473686,72.08998024892051"
6170,"32.39475706315789,47.051744340751036","71.06525704210526,36.79817158896975","81.13371921578948,72.12461881525019"
6180,"35.99851222105263,47.16133738524581","72.36952315789473,41.34132484830739","82.3885339736842,72.124159220614"
6190,"35.99851222105263,47.16133738524581","72.36952315789473,41.34132484830739","82.3885339736842,72.124159220614"
6200,"32.29552791052632,47.00293268689095","71.30414308947368,41.3428422421094","83.26612898421052,60.8696328048378"
6210,"29.973067768421053,47.004311470799486","72.50891316315789,41.342170154443664","82.05425746315788,55.225959364940245"
6220,"29.973067768421053,47.004311470799486","72.50891316315789,41.342170154443664","82.05425746315788,55.225959364940245"
6230,"29.86826855263158,46.93132378732745","72.18284115263158,41.34184450371904","78.57126295789473,55.259671983252915"
6240,"17.45198010526316,46.92847159708528","71.4928715,41.34266902363885","83.26445482631578,55.27130378279504"
6250,"17.45198010526316,46.92847159708528","71.4928715,41.34266902363885","83.26445482631578,55.27130378279504"
6260,"23.42716647894737,47.03134644939826","65.02585528947368,41.14449323585337","82.56892659473684,55.29055944630201"
6270,"29.423920584210524,47.03261033464775","60.9480886631579,41.14120901365176","93.62748853684211,64.8542574718091"
6280,"29.423920584210524,47.03261033464775","60.9480886631579,41.14120901365176","93.62748853684211,64.8542574718091"
6290,"29.63324391578947,42.64994291902206","61.30644678947369,41.14244232916207","93.88235895263158,66.31238228378928"
6300,"30.040714294736844,43.293314580971014","57.99197691052631,41.14347471124654","104.08474347368423,66.31137523083648"
6310,"30.040714294736844,43.293314580971014","57.99197691052631,41.14347471124654","104.08474347368423,66.31137523083648"
6320,"29.87436330526316,44.55903145026372","60.9527639631579,41.14301741448429","93.48530876842106,66.09657556712457"
6330,"29.321498089473682,44.55389480432995","60.757944736842106,35.966556640603756","94.02012042105262,66.09571044780941"
6340,"29.321498089473682,44.55389480432995","60.757944736842106,35.966556640603756","94.02012042105262,66.09571044780941"
6350,"29.26100935263158,44.57859801602458","62.12237355263157,35.9666328567308","85.05244804736842,66.09562934287362"
6360,"29.77424313684211,44.57723950834999","61.51519785789474,35.964124653277246","92.42054282105263,66.14427202811746"
6370,"29.77424313684211,44.57723950834999","61.51519785789474,35.964124653277246","92.42054282105263,66.14427202811746"
6380,"31.46032036842105,48.05807410787781","61.07568689473684,35.964297871747796","101.43084908947368,70.95488963747243"
6390,"31.196281031578945,48.065481692013876","60.89719385263158,35.96583605176627","104.17262046842104,77.86932197017136"
6400,"31.196281031578945,48.065481692013876","60.89719385263158,35.96583605176627","104.17262046842104,77.86932197017136"
6410,"40.61264825263158,44.35198406666501","60.974270526315784,35.966300277267344","102.23998753157895,77.78637189708567"
6420,"40.32902167894737,44.34962526478227","61.41457818947369,35.96704165232129","101.07691801578947,77.76764341566138"
6430,"40.32902167894737,44.34962526478227","61.41457818947369,35.96704165232129","101.07691801578947,77.76764341566138"
6440,"39.71532388421053,44.35099728994616","60.92057327894738,35.96700007988836","103.23132572105263,77.76761638068278"
6450,"40.423995973684214,44.3511527410731","61.98333217894737,35.96686150511192","101.87840332105263,77.6010606362804"
6460,"40.423995973684214,44.3511527410731","61.98333217894737,35.96686150511192","101.87840332105263,77.6010606362804"
6470,"37.48358166315789,44.24496610388177","62.40168943684211,29.96310931589028","83.31296379999999,73.08474580395166"
6480,"29.054145531578946,44.244026638375466","62.73222254210527,30.15787616417536","91.89773163157896,78.08838640175722"
6490,"29.054145531578946,44.244026638375466","62.73222254210527,30.15787616417536","91.89773163157896,78.08838640175722"
6500,"31.738017952631576,35.52407677744677","71.74312522105264,30.16813762637067","93.81731781052632,78.08713603399703"
6510,"27.935470226315786,35.52472561693314","72.56142648421053,32.064083073915576","92.01701778421054,78.08592621870473"
6520,"27.935470226315786,35.52472561693314","72.56142648421053,32.064083073915576","92.01701778421054,78.08592621870473"
6530,"39.47897955789474,38.450538864572806","64.48523364736842,33.38697331971328","95.55307625789474,78.2100438054517"
6540,"38.376654605263155,40.7068916959157","60.771939147368414,35.15481331517911","104.10095905263157,78.29093922016388"
6550,"38.376654605263155,40.7068916959157","60.771939147368414,35.15481331517911","104.10095905263157,78.29093922016388"
6560,"40.24604222631579,40.710284585729845","60.40740271052633,35.15573483744243","104.5311201368421,78.28626216886629"
6570,"40.09031454736842,40.70624285642933","61.06139343684211,35.154591595536814","101.82040565263158,78.28993892595572"
6580,"40.09031454736842,40.70624285642933","61.06139343684211,35.154591595536814","101.82040565263158,78.28993892595572"
6590,"41.69740248421053,40.708872008098055","62.012677978947366,35.213187939754064","95.10068805263158,78.08608842857632"
6600,"39.6900629263158,40.70968981620067","71.67866948421052,35.39030036152081","94.46192308421053,81.44329882971661"
6610,"39.6900629263158,40.70968981620067","71.67866948421052,35.39030036152081","94.46192308421053,81.44329882971661"
6620,"39.562183405263156,40.712852908696725","73.03370944736842,35.49477881421702","97.1005592,84.35595280152332"
6630,"40.8930539631579,40.712650146357234","79.38624945263157,35.49374643213255","98.1474386,79.85355422442831"
6640,"40.8930539631579,40.712650146357234","79.38624945263157,35.49374643213255","98.1474386,79.85355422442831"
6650,"38.657182689473686,40.711278121193345","82.23238601578947,41.911857989123405","102.29156198421052,79.85096562522747"
6660,"40.70238571052632,40.71198103063691","82.07586771052632,42.94872989635092","102.90262163157895,79.85168205216034"
6670,"40.70238571052632,40.71198103063691","82.07586771052632,42.94872989635092","102.90262163157895,79.85168205216034"
6680,"39.261108500000006,40.7157321339175","80.27896627368422,43.93789743678929","102.16587438421053,79.84941787270269"
6690,"40.02214288421053,40.715286056770616","81.45680910526316,43.9374609262435","102.64235840526315,79.84963415253148"
6700,"40.02214288421053,40.715286056770616","81.45680910526316,43.9374609262435","102.64235840526315,79.84963415253148"
6710,"40.842633547368415,40.714671011007496","80.67433651578948,43.96559853459945","103.17221981578949,79.85127652748136"
6720,"40.12983293157895,40.71428576256246","82.95679988947369,45.7733064932468","103.15199644210527,79.98949285556759"
6730,"40.12983293157895,40.71428576256246","82.95679988947369,45.7733064932468","103.15199644210527,79.98949285556759"
6740,"39.01746813157895,40.7178273447589","81.53465253157894,48.879370033523315","100.69355865263157,80.10584464471205"
6750,"37.18566319473685,40.71788817346075","70.7908597631579,48.70151623670262","110.15467796842104,76.44407845091195"
6760,"37.18566319473685,40.71788817346075","70.7908597631579,48.70151623670262","110.15467796842104,76.44407845091195"
6770,"39.83868715263158,40.718185558225336","79.7543131368421,45.02833542384931","106.35873428947369,78.46194897729042"
6780,"40.25485921578947,40.71813824701279","79.87995618947369,45.02878579187274","104.52197117894738,80.79201943652751"
6790,"40.25485921578947,40.71813824701279","79.87995618947369,45.02878579187274","104.52197117894738,80.79201943652751"
6800,"41.16720627368421,35.73908596224281","81.32824304210527,45.02562628696993","99.17145111578948,80.79184370916663"
6810,"39.112341968421056,35.73884940618007","81.18317561052632,45.028307708894026","99.29036665789474,80.5545306670266"
6820,"39.112341968421056,35.73884940618007","81.18317561052632,45.028307708894026","99.29036665789474,80.5545306670266"
6830,"40.524570910526315,35.740755372171286","78.7683993,45.10891665634862","75.08402153684212,76.27848920699446"
6840,"41.01179133157895,29.46730210581531","83.15653069473684,48.85882632291623","74.69900377368421,75.90329101525604"
6850,"41.01179133157895,29.46730210581531","83.15653069473684,48.85882632291623","74.69900377368421,75.90329101525604"
6860,"40.04709131052632,29.466416710266202","84.44797402631579,52.92176948072082","59.77047747894738,75.90079027973566"
6870,"39.59326771052631,29.46730886455996","85.19964968947367,53.62787725406597","62.705564694736836,71.41894504512037"
6880,"39.59326771052631,29.46730886455996","85.19964968947367,53.62787725406597","62.705564694736836,71.41894504512037"
6890,"38.636176847368425,29.466592437627092","100.2585822631579,54.88096045623251","60.59368558421053,71.4181069607838"
6900,"40.54171511052632,29.467092584731173","103.348922,55.409325292578124","61.2033446263158,71.41693093921475"
6910,"40.54171511052632,29.467092584731173","103.348922,55.409325292578124","61.2033446263158,71.41693093921475"
6920,"39.48439722105263,29.466376157798305","102.87211620000001,56.30740070372429","62.20698064736843,71.41908022001336"
6930,"40.07709787368421,29.46732238204926","102.48151927894737,56.87002815354445","61.52157050526315,67.7362808128634"
6940,"40.07709787368421,29.46732238204926","102.48151927894737,56.87002815354445","61.52157050526315,67.7362808128634"
6950,"39.93462442631579,29.492154009892232","98.3174952105263,57.90823037862578","62.03838159473684,67.76622205166154"
6960,"31.816770057894736,29.267621753884775","84.27079421578946,58.60428455194029","60.052044973684204,67.7672223458697"
6970,"31.816770057894736,29.267621753884775","84.27079421578946,58.60428455194029","60.052044973684204,67.7672223458697"
6980,"30.3345188368421,29.266702564612416","97.15380919473685,61.335919046278505","63.69010056842105,74.23704417927786"
6990,"34.236202594736845,34.35107636725856","103.23272113157896,55.568242846198416","61.06226251052631,74.2394164986499"
7000,"34.236202594736845,34.35107636725856","103.23272113157896,55.568242846198416","61.06226251052631,74.2394164986499"
7010,"36.874580252631574,34.5054934062701","103.26285441052632,57.50379989358843","66.12278411052633,74.39671276288222"
7020,"40.77465438947368,34.50537174886641","102.08170657894736,49.97911331682123","71.21438686315788,74.44282767762708"
7030,"41.06712363157895,34.50793331308864","91.89346601578947,49.91314479449742","71.3723592368421,67.53395779177484"
7040,"41.06712363157895,34.50793331308864","91.89346601578947,49.91314479449742","71.3723592368421,67.53395779177484"
7050,"40.38288896842106,34.50865649876616","83.79533355789474,49.79171171790388","65.75213050526315,67.53360633705306"
7060,"40.618776826315795,34.5362997643834","83.07252662631579,49.79430999496211","72.33130251052631,67.59069069436437"
7070,"40.618776826315795,34.5362997643834","83.07252662631579,49.79430999496211","72.33130251052631,67.59069069436437"
7080,"44.80653068421053,34.65898449726463","83.65222874210525,49.792820316115396","71.62945911052631,61.99775515055205"
7090,"48.55573605789474,34.736946616798846","82.78543538947368,42.92071700529377","71.35101395263159,61.99157765794223"
7100,"48.55573605789474,34.736946616798846","82.78543538947368,42.92071700529377","71.35101395263159,61.99157765794223"
7110,"47.93412085789474,28.932935477576613","82.19725767894737,42.91944904608935","74.31942329473685,61.02125848230902"
7120,"49.84363244210526,28.600121373536417","83.50342558947368,42.9150770118927","80.21111121578947,61.050185909409706"
7130,"49.84363244210526,28.600121373536417","83.50342558947368,42.9150770118927","80.21111121578947,61.050185909409706"
7140,"49.82674144736841,29.822447102178092","75.16378894210526,42.91626875497007","72.78795252105263,60.994743927048276"
7150,"50.480815105263154,29.82211592369026","82.66987761052631,36.924212276879885","63.52994166842105,60.82471418789594"
7160,"50.480815105263154,29.82211592369026","82.66987761052631,36.924212276879885","63.52994166842105,60.82471418789594"
7170,"49.68564952105263,26.339753847871606","81.57213464736843,36.922043581628614","63.810652189473686,49.91201128277797"
7180,"50.31643967368421,26.366477924216493","83.7373430894737,36.9479501360839","63.409485547368426,49.94418966605516"
7190,"50.31643967368421,26.366477924216493","83.7373430894737,36.9479501360839","63.409485547368426,49.94418966605516"
7200,"49.58362238947369,26.365916948410568","83.56795705789473,36.94402154117185","63.770951315789475,49.942885228337765"
7210,"51.91026064736842,26.467189978241574","73.06062402105263,36.76317452918007","63.138018094736836,49.94016145424394"
7220,"51.91026064736842,26.467189978241574","73.06062402105263,36.76317452918007","63.138018094736836,49.94016145424394"
7230,"51.68349047894737,27.11394101251537","72.40582784736841,37.432961853620554","62.94944681052631,49.942912263316366"
7240,"51.07519247894737,28.657908640291296","74.35272365263158,40.349420456034345","66.56638048947369,56.77681415351421"
7250,"51.07519247894737,28.657908640291296","74.35272365263158,40.349420456034345","66.56638048947369,56.77681415351421"
7260,"48.81499817894737,24.41660712775859","72.50079940526317,40.34367653155095","62.354873047368415,56.61894339598667"
7270,"45.92174842631578,24.414579504363683","72.5851927263158,40.34301830136286","53.276035584210526,56.59690988842867"
7280,"45.92174842631578,24.414579504363683","72.5851927263158,40.34301830136286","53.276035584210526,56.59690988842867"
7290,"49.20429951578948,24.415099927701707","73.36712932631579,40.342436287301815","53.734842905263164,56.59571359062568"
7300,"50.8921369263158,24.415566281082537","71.8151378,40.343059873795795","50.325155952631576,57.25863154210154"
7310,"50.8921369263158,24.415566281082537","71.8151378,40.343059873795795","50.325155952631576,57.25863154210154"
7320,"50.9920433368421,24.439471960908502","66.7923527631579,36.74193794469079","44.92255944736842,62.54401716937421"
7330,"52.9874005368421,24.473610380134105","72.58616582631578,31.80817010552677","43.834866678947364,66.80022847260413"
7340,"52.9874005368421,24.473610380134105","72.58616582631578,31.80817010552677","43.834866678947364,66.80022847260413"
7350,"53.42785145789474,26.862245361760795","73.62858631052632,31.807054578576437","42.681046763157894,66.80139097668389"
7360,"46.94492326842106,31.02734202836821","72.19322426315789,31.804601805033464","49.48177037894736,67.02646393226333"
7370,"46.94492326842106,31.02734202836821","72.19322426315789,31.804601805033464","49.48177037894736,67.02646393226333"
7380,"39.147386215789474,26.234310672591743","74.1280383,31.804872025847523","60.69162104210526,67.16212545487197"
7390,"37.06662315263158,26.129529854287547","73.46993733157895,31.806916003799998","62.048529289473684,67.16190241629852"
7400,"37.06662315263158,26.129529854287547","73.46993733157895,31.806916003799998","62.048529289473684,67.16190241629852"
7410,"28.890706184210526,26.133098471462585","72.73415784210526,26.69488557222479","62.0144637,67.16407197333108"
7420,"30.668060257894734,26.134044695713545","75.3493265368421,26.803001612802536","62.26157598421054,67.19147868288559"
7430,"30.668060257894734,26.134044695713545","75.3493265368421,26.803001612802536","62.26157598421054,67.19147868288559"
7440,"30.124219410526315,26.161525751459195","81.2642012,23.110184754127815","62.9709873736842,67.18782896077475"
7450,"31.302678652631577,31.486226996359132","81.82612964210526,19.018826838414398","71.25963547368421,69.50419268586226"
7460,"31.302678652631577,31.486226996359132","81.82612964210526,19.018826838414398","71.25963547368421,69.50419268586226"
7470,"33.233414921052635,31.685927624523618","83.77280606842106,19.018826838414398","73.32497858421053,70.74014404371772"
7480,"39.89767636842105,31.686279079245402","82.63741795263158,22.422978580288945","72.86776396842104,67.50440180142174"
7490,"39.89767636842105,31.686279079245402","82.63741795263158,22.422978580288945","72.86776396842104,67.50440180142174"
7500,"38.82679826842105,31.686441289116996","83.34656002105262,25.12668332843587","73.5506325368421,67.50619962749855"
7510,"41.54823892105263,31.688144492768718","77.93159426842105,18.83183403508755","69.9014358,62.43560014644848"
7520,"41.54823892105263,31.688144492768718","77.93159426842105,18.83183403508755","69.9014358,62.43560014644848"
7530,"36.9939486,31.6885364999584","73.39568538421052,18.830676935704282","73.77594015789474,62.407112037750025"
7540,"39.512664221052624,31.68673191513693","71.27920977894736,18.83024735389732","74.78032318421053,62.46022225320731"
7550,"39.512664221052624,31.68673191513693","71.27920977894736,18.83024735389732","74.78032318421053,62.46022225320731"
7560,"38.67052868421053,31.68723882098566","69.59960656842105,18.861669184454875","76.16773601052633,67.23491713474915"
7570,"40.58579194210526,31.684731326720623","71.02472627894737,18.860567514982186","86.89610248421052,71.17645480457867"
7580,"40.58579194210526,31.684731326720623","71.02472627894737,18.860567514982186","86.89610248421052,71.17645480457867"
7590,"39.66825658947369,31.68836753134216","72.56869191578947,18.860103289481113","93.36727814210526,71.1791380262046"
7600,"41.86516684210527,31.685961418246865","72.25445435789474,22.503795389908195","96.88373447894737,73.94206552778665"
7610,"41.86516684210527,31.685961418246865","72.25445435789474,22.503795389908195","96.88373447894737,73.94206552778665"
7620,"40.767453784210524,31.685576169801834","78.8932869368421,22.61301309995863","104.78841541578947,71.26869815155769"
7630,"38.986513068421054,31.687029299901518","81.32612080526316,22.612424157158763","95.10162415789475,71.13872749194408"
7640,"38.986513068421054,31.687029299901518","81.32612080526316,22.612424157158763","95.10162415789475,71.13872749194408"
7650,"39.12205055789474,31.687576758218142","82.64273354210526,22.61331103572797","94.22797537894738,71.12648740538349"
7660,"37.688975047368416,31.687603793196743","82.13347332105262,22.617641497491693","93.85272076842105,66.42763239755585"
7670,"37.688975047368416,31.687603793196743","82.13347332105262,22.617641497491693","93.85272076842105,66.42763239755585"
7680,"39.72167656842106,31.688597328660247","82.17261260526315,22.610151530825163","95.0893557631579,72.29322921802608"
7690,"37.57005415789474,31.688577052426297","82.15351164736842,22.609666519107627","102.73933003684209,78.23476729338027"
7700,"37.57005415789474,31.688577052426297","82.15351164736842,22.609666519107627","102.73933003684209,78.23476729338027"
7710,"38.326403994736836,31.689976112568786","75.03222778421052,22.41685357517034","107.87507593157896,82.0208065250543"
7720,"40.2699510368421,31.68959086412375","72.06527715263158,22.415696475787072","110.28933484210526,83.43169447067775"
7730,"40.2699510368421,31.68959086412375","72.06527715263158,22.415696475787072","110.28933484210526,83.43169447067775"
7740,"39.75628870526316,31.68964493408095","70.95671774210525,22.419424137273282","103.40370586842104,83.4903198217692"
7750,"38.546806694736844,31.68920561567872","70.90824832105262,18.699425836200042","111.82322354210525,83.49593633857309"
7760,"38.546806694736844,31.68920561567872","70.90824832105262,18.699425836200042","111.82322354210525,83.49593633857309"
7770,"38.68376226842105,31.68902312957318","71.6980401736842,18.697160138605263","111.72893366842104,83.49724753503513"
7780,"40.89314901052631,31.68872574480859","70.91959621052631,18.697173996082906","111.38504138947368,83.50733834079713"
7790,"40.89314901052631,31.68872574480859","70.91959621052631,18.697173996082906","111.38504138947368,83.50733834079713"
7800,"34.47743829473684,31.526488838237356","76.26887708947369,18.928226649578548","111.16698583157893,83.49257048373755"
7810,"36.05328412631579,31.62158437545854","76.26887708947369,18.928226649578548","100.9854541105263,83.50410090210993"
7820,"40.23821925263157,30.282987962608193","81.88574181052631,20.0878273075593","112.36836347894739,73.06604435750596"
7830,"40.23821925263157,30.282987962608193","81.88574181052631,20.0878273075593","112.36836347894739,73.06604435750596"
7840,"33.57889712631579,33.02543646790168","85.14486644736841,16.164151800075953","110.98515259473685,66.89537132103787"
7850,"30.5231858,29.28001729157231","92.61409817894737,20.729989750316662","110.79559805789472,66.83818558255682"
7860,"30.5231858,29.28001729157231","92.61409817894737,20.729989750316662","110.79559805789472,66.83818558255682"
7870,"27.528584042105265,29.28244368090155","93.70750094736842,22.46506373989348","111.76676148947368,66.83296107294261"
7880,"29.575343863157894,29.301354648431392","76.81170147894736,23.635147579711848","110.60359380526316,66.85314944321124"
7890,"29.575343863157894,29.301354648431392","76.81170147894736,23.635147579711848","110.60359380526316,66.85314944321124"
7900,"29.24675417894737,29.281970568776075","72.13008801578947,23.629666947303686","105.93470579473684,67.05485741853668"
7910,"34.9620115368421,29.410102849844957","60.92405019473685,23.267737346200185","109.79487953157897,73.57666751579029"
7920,"34.9620115368421,29.410102849844957","60.92405019473685,23.267737346200185","109.79487953157897,73.57666751579029"
7930,"41.39040382105263,29.411197766478207","50.78360705263158,23.267806633588407","111.25127464210526,79.36587700422969"
7940,"40.935936242105264,24.316841297984467","51.85455004210526,23.269767466675017","113.73894221052633,79.40698368918912"
7950,"40.935936242105264,24.316841297984467","51.85455004210526,23.269767466675017","113.73894221052633,79.40698368918912"
